Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Research Scientist - Ophthalmology,$50K - $97K (Glassdoor est.),"Experience and Education

Ph.D. degree with major coursework in field of assignment and five (5) years research experience in field of assignment, including at least two (2) years at level of Senior Research Associate or equivalent.

Master's degree with major coursework in field of assignment and seven (7) years research experience in field of assignment, including at least three (3) years at level of Senior Research Associate or equivalent.

Bachelor's degree with major coursework in field of assignment and nine (9) years research experience in field of assignment, including at least four (4) years at level of Senior Research Associate or equivalent.

Job Duties

Plans, organizes, coordinates, directs, and personally participates in assigned scientific or medical research project.

Selects or assists in selection of key research personnel.

Determines specific goals or objectives to be attained and assigns and reviews work of subordinates.

Plans experimental protocols. Reviews and analyzes resulting research data.

Revises techniques or approaches to work problems as indicated necessary by research data.

Compiles, writes, and submits research results to supervisor.

Prepares or assists in preparation of research papers, reports, and abstracts for publication as one of co-authors.

Designs, develops, or adapts equipment used in experiments or research to obtain desired results.

Plans and supervises training of technicians and other laboratory personnel with respect to proper laboratory techniques, use of laboratory equipment, and safety procedures.

May confer with industrial, governmental, or other groups concerning progress or results of research project.

Performs other duties as assigned.

Security

This position is security-sensitive and subject to Texas Education Code 51.215, which authorizes UT Southwestern to obtain criminal history record information

Salary

Salary Negotiable

UT Southwestern Medical Center is committed to an educational and working environment that provides equal opportunity to all members of the University community. In accordance with federal and state law, the University prohibits unlawful discrimination, including harassment, on the basis of: race; color; religion; national origin; sex; including sexual harassment; age; disability; genetic information; citizenship status; and protected veteran status. In addition, it is UT Southwestern policy to prohibit discrimination on the basis of sexual orientation, gender identity, or gender expression.",4.0,"UT Southwestern
4.0","Dallas, TX",-1,10000+ Employees,1943,Hospital,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),-1
Data Analyst,$50K - $97K (Glassdoor est.),"Ocean County College

Ocean County College is an EEO/AA employer and prohibits discrimination on the basis of race, color, religion, sex, gender identity, sexual orientation, pregnancy, marital, civil union or domestic partnership status, family or parental status, national origin, age, physical or mental disability, family medical history or genetic information, political affiliation, military or veteran status, or any other protected classification.

Job Title
Data Analyst

Position Type
Education/Teaching/Administration

FLSA
Exempt
























Sedentary




40 Hours




Mon - Fri




$45,747- $60,997



S699PT


06/21/2021


07/19/2021


No",3.6,"Ocean County College
3.6","Toms River, NJ",-1,501 to 1000 Employees,-1,College / University,Colleges & Universities,Education,$25 to $50 million (USD),-1
Associate Data Analyst,$50K - $97K (Glassdoor est.),"Overview:
Southeast Toyota Distributors is the world’s largest independent distributor of Toyotas. The company was established in 1968 when Jim Moran partnered with Toyota Motor Sales to help expand the automaker’s presence in the U.S. market. Today, Southeast Toyota distributes vehicles, parts and accessories to more than 177 independent Toyota dealerships in Alabama, Florida, Georgia, North Carolina and South Carolina. The company helps its dealers sell nearly 20 percent of all Toyotas in the nation through innovative sales and marketing programs, customer service, accessory development, fleet sales, and transportation and logistics.

At SET, we do it better, which has led to our Associate’s voting us as one of Fortune’s top 100 Companies to Work For, for 23 years in a row. Hard work and professional dedication are rewarded with a competitive compensation package that includes full benefits including:
Paid holidays
Generous PTO bank
Job Description:


Job Requirements:",5.0,"Southeast Toyota Distributors
5.0","Jacksonville, FL",-1,501 to 1000 Employees,1968,Company - Private,Vehicle Dealers,Retail,Unknown / Non-Applicable,-1
Snowflake Data Engineer,$50K - $97K (Glassdoor est.),"Work with Us!
At SuccessFuel we don’t believe there are great Companies, only great people!
Are you a Linchpin?
A resourceful person that makes things happen with a potent mixture of experience, insights, and grit.
The person people go to when they need to get unstuck.
Linchpins are indispensable to their organization, their customers, their community.
The essential element that holds things together.
If so, we would love to talk to you.",-1,SuccessFuel,"Malvern, PA",-1,-1,-1,-1,-1,-1,-1,-1
Research Scientist 2 — Polymer Chemistry,$50K - $97K (Glassdoor est.),"Cambridge Polymer Group is seeking a full-time Research Scientist in polymer chemistry for immediate hire. The successful candidate will be expected to contribute towards multi-disciplinary projects that included polymer synthesis, as well as small molecule/monomer synthesis. The candidate will synthesize novel and conventional polymers and will characterize these polymers with a variety of analytical techniques.
Primary tasks include:
Design and synthesis of polymer systems when provided with target properties and intended application.
Synthesis of polymers using a variety of methodologies (e.g. free-radical, cationic, anionic, condensation).
Polymer structure characterization with routine analytical techniques, such as NMR (1H, 13C, and 2D), GPC/SEC, and FTIR.",-1,"Cambridge Polymer Group, Inc.","Woburn, MA",-1,-1,-1,-1,-1,-1,-1,-1
"Scientist I, Formulation",$50K - $97K (Glassdoor est.),"When you’re part of the team at Thermo Fisher Scientific, you’ll do important work, like helping customers in finding cures for cancer, protecting the environment or making sure our food is safe. Your work will have real-world impact, and you’ll be supported in achieving your career goals.
How will you make an impact?
You will work in a team-based environment to perform all tasks related to the production and qualification of E. coli/Pichia cell paste for use in downstream protein/nucleic acid purification. Use large scale fermentation equipment, including but not limited to, SIP bioreactors, CIP skid and continuous flow centrifuge.
What will you do?
Responsible for manufacturing product(s) in a lab setting following standard operating procedures. Will utilize basic laboratory techniques, calculations, materials measurement, operation of laboratory equipment and record keeping necessary to manufacture products.",3.8,"Thermo Fisher Scientific
3.8","Carlsbad, CA",-1,10000+ Employees,1902,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
Data Scientist,$50K - $97K (Glassdoor est.),"About us
We are a fast-growing stealth-mode startup located in San Jose, CA. Our company has developed a breakthrough technology to custom design and manufacture 3D graphene and other carbon allotropes. We are developing a portfolio of sensing materials based on these 3D graphenes to fabricate a high-dimensional sensor array for real-world applications. Graphene has the promise to transform many industries beyond sensors, including transparent touch displays, game-changing battery electrodes, semiconductors, innovative composite materials, and solar panels - just to name a few.
Our leadership team is seasoned in leading startups from an early stage to multi-billion-dollar companies. Our development teams have extensive experience in successfully launching products from conception to production. As validation that we are at the forefront of this coming transformation, we have acquired multiple revenue-producing commercial and government contracts and recently closed a large round of funding, and have opened a new production facility in San Jose to scale our production and accelerate our growth in key product development areas.
Position: Data Scientist",-1,Stealth Mode Startup Company,"San Jose, CA",-1,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
Survey Research Scientist,$50K - $97K (Glassdoor est.),"This Professional and Scientific position will be filled as either an Assistant Research Scientist / Engineer (PRJ1) or Associate Research Scientist / Engineer (PRJ2) based on candidate qualifications and interview evaluation. To express interest for consideration at both levels, please apply to both requisitions, 21002683 and 21002685.

The position is open to a full time equivalent of 50-100%. Part-time or full-time appointments are available within the stated range. Part-time remote or telework may be considered.

The Health Policy Research Program (HPRP) of the Public Policy Center (PPC) is seeking a research scientist to join our team. This is a contract-funded position supported by the State of Iowa for evaluation of its Medicaid expansion. Initial funding is for three years. Research skills and experience should include survey research (survey development, sampling design, and analysis strategies); conceptual research methods and design; data management; data analysis; and demonstrated academic journal writing.

Topical area(s) of expertise could include health services research, public health, behavioral health, and/or social science disciplines such as sociology or political science. This person may have supervisory duties depending on experience and area(s) of expertise.



For additional information and a detailed job description, please visit the departmental website at:
https://research.uiowa.edu/office-vice-president-research/open-positions


The Public Policy Center (PPC) is an interdisciplinary research center in the central administration of the University of Iowa (Office of the Vice-President for Research) with a large, intramural research program. PPC researchers investigate some of the most important issues affecting our daily lives in Iowa and beyond. Our faculty and staff investigators receive research support from federal, state, and local agencies, including the U.S. Department of Health and Human Services, the National Institutes of Health, the U.S. Department of Agriculture, the Centers for Disease Control and Prevention, the U.S. Department of Justice, the Iowa City Community School District, Johnson County, and the Iowa Departments of Public Health and Human Services, among others.

The PPC’s health policy research program (HPRP) is a robust, interdisciplinary program that incorporates faculty and research staff from across campus including the Colleges of Public Health and Liberal Arts and Sciences, the department of Economics, and the health science colleges on campus. HPRP investigators have grant funding from federal, state and foundation sources, resulting in substantial scholarly work; they publish in the top journals in our field including Health Affairs and Health Services Research. Much of our work also has an applied component, providing research results directly to policymakers in units such as the Iowa Department of Human Services and Iowa Department of Public Health.




A PhD in health services research, public health, behavioral health, or other social science discipline, or related field is required.",-1,"University of Iowa, Office of the Vice President for Research","Iowa City, IA",-1,-1,-1,-1,-1,-1,-1,-1
Senior Big Data Engineer,$50K - $97K (Glassdoor est.),"Senior Cloud Data Engineer
Salary: Up to $160,000 (Total comp: up to $190,000)


Our client, a nationally recognized organization, has an immediate need for an experienced Big Data Engineer to contribute on new, ongoing data strategies and initiatives. In this role, you will partner with business partners to understand their data needs, build data pipelines using cutting edge AWS technologies, and develop and execute test cases. You will also design and develop data ingestion frameworks leveraging Open-Source tools such as Java, Spark, Python, as well as data processing/transformation frameworks.",5.0,"HuntSource, LLC
5.0","Reston, VA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Project Data Analyst,$50K - $97K (Glassdoor est.),"Job Title: Project Data Analyst
Industry: Aerospace/Space
NuWest partners with engineering professionals to find their next opportunity for career development. We have opportunities to solve some of the most exciting challenges in engineering today.
Job Description:
Exciting space exploration engineering company in Kent, WA is seeking to hire a Project Data Analyst. As part of a diverse and hardworking team of specialists, you will lead PMO initiatives to aide the NG development team in completing activity on schedule and on-budget and provide intelligence around program performance to program leadership. This includes liaising between our program and support teams and leveraging data from multiple sources to create analysis and insights for improvement. You will design and communicate PMO processes and tools while serving as change agent with strong credibility and influence in the organization.",3.5,"NuWest Group
3.5","Kent, WA",-1,51 to 200 Employees,1990,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1
Data Analyst,$50K - $97K (Glassdoor est.),"Fidelity TalentSource is your destination for discovering your next temporary role at Fidelity Investments. We are currently sourcing for a Data Analyst to work in Fidelity’s Corporate Technology Group in Boston, MA.
Team
You work in partnership with the squad leader, squad members including data engineers, and with other members of the Data Analyst Finance Chapter.
As a critical member of the squad, you are the heart, soul, hands and feet of the Squad. Squad members come together from their role-centric chapters and are staffed to the Squad to accomplish the work. A persistent, collaborative bunch, the Squad accepts priorities from their Squad lead, but has autonomy over how they accomplish the goal of each sprint.",3.5,"Fidelity TalentSource
3.5","Boston, MA",-1,1001 to 5000 Employees,1986,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
RN-Nurse Scientist,$50K - $97K (Glassdoor est.),"Fosters innovation and inquiry and creates a culture that embeds current knowledge and research into care decisions to improve patient outcomes and health care delivery systems.
PRIMARY RESPONSIBILITIES
Applies expertise in nursing practice, education, and research and ability to educate others (coaching, mentoring, teaching skills) in the research process.
Collaborates with other ministries and educational institutions for multi-site research opportunities and promotes and evaluates innovative approaches and techniques.
Provides expertise in design, development, analysis, and dissemination of new knowledge and the use of evidence to guide and support clinical practice research and improve current methods.
Drafts, writes and edits literature review, scientific reports, papers, journal articles and abstracts and submit grants to support the integration of research and evidence-based practice.
Trains and mentors the work of nurse researchers and coordinates and facilitates resources necessary to support research activities.
Provides oversight of regional and/or ministry nurse research and evidence-based practice teams.
Designs and implements research and evidence-based curricula that meets nurses’ learning needs to achieve desired patient outcomes, increase clinical competence, promote error reduction and patient safety and enhance professional development in evidence-based practice.
Collaborates with nursing leadership and staff, develops goals for research productivity and analyzes the research and evidence-based practice program’s effectiveness.
Provides documentation of research activities for recognition program document (if applicable).
Serves as the nursing representative on the Institutional Review Board (if applicable).
Works in a constant state of alertness and safe manner.
Performs other duties as assigned.

EDUCATION
Doctorate in nursing or related field with a strong emphasis in research. Master's degree in nursing if doctorate is in related field. Graduate of accredited school of nursing

EXPERIENCE
Five years' registered nurse experience

PHYSICAL REQUIREMENTS
Constant use of speech to share information through oral communication.
Constant standing and walking.
Frequent lifting/carrying and pushing/pulling objects weighing 0-25 lbs.
Frequent sitting, reaching and keyboard use/data entry.
Frequent use of vision and depth perception for distances near (20 inches or less) and far (20 feet or more) and to identify and distinguish colors.
Frequent use of smell to detect/recognize odors.
Frequent use of hearing to receive oral communication, distinguish body sounds and/or hear alarms, malfunctioning machinery, etc.
Occasional lifting/carrying and pushing/pulling objects weighing 25-50 lbs.
Occasional lifting/moving of patients.
Occasional bending, stooping, kneeling, squatting, twisting, gripping and repetitive foot/leg and hand/arm movements.
Occasional driving.
Rare crawling and running.

-",3.6,"SSM Health
3.6","Saint Louis, MO",-1,10000+ Employees,1874,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),-1
Data Engineer,$50K - $97K (Glassdoor est.),"Data Engineer (6 positions)
Remote
Long term contract
Top skills:
AWS, Snowflakes and Batch ETL
Skills and Qualifications:
Bachelor's Degree or foreign equivalent in Computer Science, Electrical Engineering, Mathematics, Computer Applications, Information Systems or Engineering is required",-1,Connecttel Inc.,Remote,-1,-1,-1,-1,-1,-1,-1,-1
Senior Computer Scientist,$50K - $97K (Glassdoor est.),"Senior Computer Scientist (Algorithm Developer)
The Applied Sciences department designs and develops real-time optimization engines for automated and manned systems across the mining value stream with special focus on load & haul operation. In addition, it researches and develops predictive models based on data analytics on the cloud and on the edge.
The Applied Sciences department is looking for a Computer Scientist to design and develop flexible and scalable solutions for some of the most complex challenges in large-scale computing by utilizing skills in data structures, algorithms, and object-oriented programming.
The Company
Modular Mining Systems is the global leader in mine management technology and a wholly owned subsidiary of Komatsu Ltd. Our innovative technology powers mine operations in every corner of the globe. The products we cultivate, the solutions we engineer and the service we deliver set us apart in the Mining Technology industry. We’re more than a company, we’re a community of passionate, creative professionals striving toward a shared vision: to revolutionize the way the mining industry operates. With a presence stretching from Johannesburg to Vancouver, Sydney to Lima, you are part of a global brand that supports creativity, fosters innovation and encourages you to think big, share ideas and be yourself.",3.8,"Modular Mining Systems, Inc.
3.8","Tucson, AZ",-1,501 to 1000 Employees,1979,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),-1
DOD Data Scientist/Engineer,$73K - $132K (Glassdoor est.),"Overview

Guidehouse is a leading management consulting firm serving the public and commercial markets. We guide our clients forward towards new futures that build trust in society and your professional skills along the journey. Join us at Guidehouse.


Responsibilities

In the position of Data Scientist, the incumbent will support the Naval Air Systems Command (NAVAIR) in a once-in-a-generation digital transformation, driving change and devising how data can be integrated, controlled, distributed, and accessed by programs, business units and operators across the enterprise. Guidehouse is seeking an enthusiastic data scientist with the desire to harness data through the application of data science principles, tools, and methods and to share this knowledge as a mentor and coach for others. The individual will support the NAVAIR Digital Group in establishing practical and applied data science practices at NAVAIR, and in solving complex problems that have data driven solutions. This individual will additionally mentor and instruct employees during this process with the goal or sharing their knowledge and growing the data science skill base in Southern Maryland at Patuxent River.",3.8,"Guidehouse
3.8","Churchton, MD",-1,5001 to 10000 Employees,2018,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
"Consultant - Advanced Solutions, Energy Data Scientist - Campus 2021",$73K - $132K (Glassdoor est.),"Overview

Guidehouse is a leading management consulting firm serving the public and commercial markets. We guide our clients forward towards new futures that build trust in society and your professional skills along the journey. Join us at Guidehouse.


Responsibilities

We seek a candidate to join our analytics team supporting Guidehouse’s Energy, Sustainability, and Infrastructure group. As a member of our team you will work with utilities and energy providers to create sustainable, resilient communities and infrastructure. You will have the opportunity to perform a wide range of analytics-related activities including evaluating decarbonization, electrification, energy efficiency, load management, renewables, EVs, and energy storage programs. You will be responsible for supporting analytics projects including performing data management tasks, conducting analysis, and translating findings into actionable recommendations. The successful candidate will have a strong interest in clean energy and sustainability.",3.8,"Guidehouse
3.8","Denver, CO",-1,5001 to 10000 Employees,2018,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
Business Intelligence Analyst - Supply Chain(2021-17107),$73K - $132K (Glassdoor est.),"Additional responsibilities include:
- Strong material requirements planning (MRP) experience typically acquired through 8-10 years of experience in supply chain/material planning, material order process and demand forecasting.
- Develop and maintain meaningful dashboards and reports to guide impactful decisions to drive key performance indicators (KPIs) to deliver production schedules.
- Generate analytic insights to determine root cause KPI performance deviations to help solve complex supply chain issues.
Requirements:
The qualified candidate will have:
- Bachelor's degree in Industrial Engineering, Business Analytics, Statistics or other closely related field.
- 5 or more years of total supply chain experience with at least 3 or more years in a business intelligence/data analysis role.
The ideal candidate will have:
- Requires strong interpersonal communication, team and organization skills to collaborate across multiple areas to include Plant and Materials Management, Corporate Purchasing, Parts Life Cycle, Logistics, Finance and Manufacturing Operations.
- Strong SQL database skills and advanced Excel skills.",-1,CNH Industrial,"Racine, WI",-1,-1,-1,-1,-1,-1,-1,-1
JUNIOR DATA ANALYST -- Data Cleanse -- Global Tech Corp -- 21.50/hr,$73K - $132K (Glassdoor est.),"Please note that this position begins on long-term, 1-2 year contract.
This is to begin working remotely but then eventually return to the office -- Maplewood MN 55109
This role is to help cleanse and condition procurement data for migration to SAP.
Pulling data from legacy systems into Excel and then using advanced functions in Excel to search for errors, duplicates omissions, etc. And then fix them.
Strong Excel skills are needed, attention to detail and ability to focus through repetition.
Please send your resume and/or give a call to discuss
Michael McEnerney",-1,Global Manufacturing and Technology Organization,"Saint Paul, MN",-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer,$73K - $132K (Glassdoor est.),"Must have AWS exp. And python
We are a human-centered digital health company that seeks to radically improve brain health outcomes by leveraging cutting-edge technology and machine learning to unlock precision brain health for as many people as possible. While we are steadfastly focused on individuals’ brain health, we believe that meaningful outcomes can only be achieved within an ecosystem of care that actively includes and engages physicians, professionals and caregivers. We are a team of 30+ and are embarking on an exciting period of accelerated growth, and invite qualified, collaborative, self-driven and impact-oriented professionals to join our dynamic and fast-growing team.
Responsibilities
collaborate to elicit, architect, document, and implement data engineering routines from raw storage to normalization to aggregation",5.0,"Engtal
5.0","San Diego, CA",-1,1 to 50 Employees,2017,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1
Nonprofit Volunteer Coordinator & Data Analyst,$73K - $132K (Glassdoor est.),"Overview
The Volunteer Coordinator & Data Analyst position ensures that abused and neglected children in the judicial system receive sound advocacy by ensuring that CASA of Missoula’s mission is carried out. This position primarily focuses on working collaboratively with other CASA of Missoula staff to provide necessary support to CASA volunteers and the children they serve in Missoula and Mineral County communities. Additionally, this position gathers case data to support the measurement of program outcomes.
This position is currently a hybrid of remote and in-office. The chosen candidate will create a schedule that spends 20 hours in-office/court and 20 hours work-from-home.
Reports to: the CASA Program Manager and the Development & Outreach Coordinator; works in collaboration with other program staff",-1,CASA of Missoula,"Missoula, MT",-1,-1,-1,-1,-1,-1,-1,-1
Data Scientist,$73K - $132K (Glassdoor est.),"Come help us revolutionize the calendar!
Core Values
Bias for Action
Truth
Premium Tribe
Movement ≠ Work
Comfortable Being Uncomfortable
Expertise
Are you deeply curious, not afraid to experiment, and help where needed? Do you want to work with a talented group of engineers? Do you have strong communication skills? Do you have a ""Get it Done"" mentality with a proven track record? Are you motivated by finding ""Play"" in your work. Do you want to build something new & cool? Yes! - Then this is company for you!",-1,Kronologic,"Austin, TX",-1,-1,-1,-1,-1,-1,-1,-1
Data Scientist,$73K - $132K (Glassdoor est.),"Job Summary
Selux is a Boston-based company developing clinical microbiology diagnostic solutions to combat the antibiotic resistance epidemic. The company is seeking a self-motivated, versatile Data Scientist to join our Algorithm Team. This position requires advanced knowledge of Python in addition to machine learning skills.
Duties and Responsibilities
Develop and tune machine learning models
Use visualization tools and statistical techniques to identify patterns in data and engineer new features
Communicate model performance, analysis results and tradeoffs to stakeholders
Participate in development and maintenance of Python software that automates creation, training, selection, and evaluation of machine learning pipelines at scale",4.7,"Selux Diagnostics
4.7","Charlestown, MA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Data Analyst,$73K - $132K (Glassdoor est.),"Our Client in Boston, Massachusetts is seeking a Data Analyst for a contract role
Work is onsite in Boston
NO CORP-TO-CORP SUBMISSIONS ACCEPTED FOR THIS POSITION. Applicants must be able to work directly for Fast Switch as a W2 Employee (US Citizens and all other parties authorized to work in the US without sponsorship are encouraged to apply).
Candidates must be US Citizens or Green Card holders and must currently live in the Massachusetts area. Please do not apply if you do not fit this criteria
We are looking for a business-minded privacy data analyst to support Our Client's consistent management of an enterprise data inventory that will effectively support its compliance with all privacy obligations. You will be part of a team that conducts critical review of data processing activities and data flows and then maps and documents these a data activities and flows appropriately to evidence compliance with privacy requirements. Data lifecycle management resource / data inventory owner (i.e. data analyst of this sort).",4.4,"Fast Switch
4.4","Boston, MA",-1,501 to 1000 Employees,1996,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),-1
Data Scientist,$73K - $132K (Glassdoor est.),"Data Science application areas span across Recommender Systems, Machine Learning, Deep Learning, Resource Optimization Solutions, NLP etc. Projects often encompass research, design, coding, testing, scaling and implementation. The ideal candidate for this position is someone with strong programming experience, someone with strong analytical and problem-solving skills and someone who is willing to research approaches to tackle new problems. The candidate should be able to work independently and be comfortable reaching out to colleagues in the larger team.
Principal Duties & Responsibilities
Data mining and exploration, model development and evaluation, solution deployment, measurement, and tracking
Research and develop data driven solutions?to new and challenging business problems
Build machine learning algorithms including Regression, Decision Trees, Bayesian, Clustering, SVM, Neural networks and recommender system",4.2,"Peterson Technology Partners
4.2","Lake Forest, IL",-1,201 to 500 Employees,1997,Contract,IT Services,Information Technology,$25 to $50 million (USD),-1
Data Analyst,$73K - $132K (Glassdoor est.),"Strategic Risk Solutions Inc (SRS), a leading independent captive insurance management firm, is looking for a Data Analyst to support our captive insurance consulting business. This position will be responsible for analyzing and modeling financial data related to insurance transactions and data visualization. The position will be based in our Concord, MA or Phoenix, Arizona office.
Responsibilities and Duties:
Analyze insurance data using established tools and processes, including modeling claims data, investment performance and other financial data
Evaluate and assess economic, technical, and risk management for clients
Work as part of team to assist client with data benchmarking, visualizations, and insurance metrics
Research industry trends, provide comparative studies, and data modeling",-1,Strategic Risk Solutions,"Concord, MA",-1,-1,-1,-1,-1,-1,-1,-1
Data Analyst,$73K - $132K (Glassdoor est.),"Please do not apply through Indeed.
The only way you will be considered is if you follow the link at the bottom of the page and take a very short quiz.
What are we looking for?
We are looking for an Analyst seeking to work with our clients to shape business and data strategy. You are highly analytical and excited about applying a quantitative framework to business problems through performing complex analysis, data mining, predictive modeling, business forecasting, applied statistics, and more. You are comfortable with presenting your approach to Product Manager, Engineers, Marketing, Sales, Finance and working with them to execute a data-driven business process. At Raybeam, we pride ourselves on our pragmatic, engineering approach to making data work for the business.",4.8,"Raybeam, Inc.
4.8","Mountain View, CA",-1,51 to 200 Employees,1997,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
Data Analyst,$73K - $132K (Glassdoor est.),"Candidates must have strong intermediate to advanced MS Excel skills. They will be tested on MS Excel during the on-site interview process. This should include experience with pivot tables, charts, graphs, formulas, etc. Basic Excel skills will not be strong enough for this role.
Purpose of Position:
The Technology data analyst provides direct support to the Project Managers for the AMT group for OFC Technology. The position will initially focus on contingent hiring. The position will partner with others within the division also working on these processes, as well as, work on special projects.
Primary Responsibilities
Contingent Hiring
Facilitate processes to efficiently fill multiple openings in a timely manner (routing resumes to",3.8,"HonorVet Technologies
3.8","Wilmington, NC",-1,201 to 500 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Data Scientist,$73K - $132K (Glassdoor est.),"Position Summary...
What you'll do...
Analytical Modeling - Feature relevance and selection. Exploratory data analysis methods and techniques. Advanced statistical methods and best- practice advanced modelling techniques (e.g., graphical models, Bayesian inference, basic level of NLP, Vision, neural networks, SVM, Random Forest etc.). Programming languages like R/Python.
Model Assessment & Validation - Model fit testing, tuning, and validation techniques (e.g., Chi square, ROC curve, root mean square error etc.). Impact of variables and features on model performance.

Model Deployment & Scaling - Impact of variables and features on model performance. Understanding of servers, model formats to store models.









Option 1: Bachelors degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 2
years' experience in an analytics or related field. Option 2: Masters degree in Statistics, Economics, Analytics, Mathematics, Computer Science,
Information Technology or related field. Option 3: 4 years' experience in an analytics or related field.
Data science, machine learning, optimization models, Master’s degree in Machine Learning, Computer Science, Information Technology, Operations Research, Statistics, Applied Mathematics, Econometrics, Successful completion of one or more assessments in Python, Spark, Scala, or R, Using open source frameworks (for example, scikit learn, tensorflow, torch)
640 W California Avenue, Sunnyvale, CA 94086-4828, United States of America",3.3,"Walmart
3.3","Sunnyvale, CA",-1,10000+ Employees,1994,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD),-1
Data Analyst,$73K - $132K (Glassdoor est.),"About Patra
Patra is a leading provider of Technology-Enabled Services to the insurance industry. Patra's team of global experts allow brokers, MGAs, wholesalers and carriers to capture the Patra Advantage - profitable growth and organizational value.
Patra powers insurance processes by optimizing the application of people and technology; supporting insurance organizations as they sell, deliver and manage policies for their customers.


About this job",4.0,"PATRA
4.0","El Dorado Hills, CA",-1,201 to 500 Employees,2005,Company - Private,Insurance Agencies & Brokerages,Insurance,$50 to $100 million (USD),-1
Senior Data Scientist,$73K - $132K (Glassdoor est.),"TITLE: Senior Data Scientist
COMPANY: AMI Group, LLC
REPORTS TO: Chief Executive Officer
SALARY RANGE: $140,000 - $160,000 plus bonus potential of 20%
JOB SUMMARY
AMI Group, LLC is the asset manager for Chicago Parking Meters, LLC (“CPM”). CPM is the largest privately-operated on-street metered parking system in the United States.
The position is primarily responsible for providing data science support for various projects within Chicago Parking Meters, LLC (“CPM”). The Senior Data Scientist assists in overseeing the activities of the data analyst(s) and provides advanced expertise and guidance on statistical and mathematical concepts for the data and analytics team. The Senior Data Scientist applies and inspires the adoption of advanced data science and analytics across the business.",-1,"AMI Group, LLC","Chicago, IL",-1,-1,-1,-1,-1,-1,-1,-1
Machine Learning Engineer,$73K - $132K (Glassdoor est.),"About the Role
As an engineer you will have a lot of opportunities to work with product managers, data scientists and of course engineers from other teams. You will participate the whole development cycle of a software product from product scoping, architecture design, software implementation, to productionizing, and learn how to iterate a product for greater success. We own a few key products that directly impact Uber's bottom line. We are a data driven team, and you will be able to see the impact of your work reflected in Uber's earning report, such as gross bookings, trips and number of active users. The least thing you need to worry about is scope and visibility. We have many different roles in the team, and need a broad range of skills such as machine learning, data, optimization, and platform/infrastructure engineering. This is an outstanding opportunity to grow your career and do highly impactful fun things at the same time.
What the Candidate Will Do",4.0,"Uber
4.0","Sunnyvale, CA",-1,10000+ Employees,2009,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
"Data Scientist, remote | 657628",$73K - $132K (Glassdoor est.),"OUR GOAL:
Treat our consultants and clients the way we would like others to treat us!

Interested in joining our team? Check out the opportunity below and apply today!

Reference: 657628

Our Columbus, Ohio client has a contract need for a Data Scientist who will be responsible for data mining, building predictive models, and driving the construction of data products. Our client's Data Science focus surrounds core retail areas including planning, merchandising, inventory management and supply chain business areas.

Responsibilities:








Revel IT (formerly known as Fast Switch) is one of the fastest-growing, privately held, IT Staffing companies in the nation. Our client base includes 32% of the Fortune 25. We have major offices in Dublin, OH, Phoenix, AZ, Los Angeles, CA, and Austin, TX and are rapidly expanding into new markets from coast to coast.



Revel IT is an Equal Opportunity Employer. Revel IT does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit, and business need.

#INDLP
#gdr4900",4.8,"Revel IT
4.8",Ohio,-1,201 to 500 Employees,1997,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1
