Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
VP/D Data Science,$85K - $150K (Glassdoor est.),"About us
OneMain Financial is the country’s largest lending-exclusive financial company, proudly serving millions of customers with safe, affordable, and transparent installment loans. Our customers turn to us every day—online and at 1,500 branches in 44 states—to help them take control and improve their financial lives with solutions for debt consolidation, medical expenses, household bills, home improvements and auto purchases. Our talented and dedicated team members constantly look for responsible ways to serve our customers when, where and how they want. It’s all about doing the right thing—a mission that hasn’t changed for more than 100 years.
The Role
One Main financial is seeking a Vice President/Director to join our Data Science team and lead development of AI driven models to support the POS (point of sale) business. This is an exciting opportunity to own the design and development of advanced machine learning models to support modeling needs which includes credit underwriting, marketing, and operations.",3.5,"OneMain Financial
3.5","Wilmington, DE",-1,5001 to 10000 Employees,1912,Company - Public,Lending,Finance,Unknown / Non-Applicable,-1
"AI/ML - Sr. Data Scientist, Siri Understanding (Private Learning)",$85K - $150K (Glassdoor est.),"Summary
Posted: Jul 11, 2021
Weekly Hours: 40
Role Number:200203939
Apple’s AI/ML teams transform every Apple product and because we fully integrate hardware and software, we can collaborate to deliver amazing experiences while protecting user data. Siri is the voice of Apple products and it’s launch was a defining moment in the history of Artificial Intelligence.Hundreds of millions of people now use Siri to send a message, play their favorite song or even take a selfie. We’re looking for a hardworking individual able to improve the processing, analysis and preparation of huge data sets used to train Siri’s machine learned models. We love big-data technologies, including, data exploration, visualization, distributed processing, and applications at scale. We believe that Privacy is a fundamental and universal human right and embrace this in our day-to-day work. If you share these values and are capable of applying cutting-edge data science, you'll improve Siri’s ability to understand users. In this role, you'd also analyze user behavior, prepare data sets and enable Siri to further embrace privacy-preserving machine learning.This role sits on the Private Learning team, which is a newly-minted team nested within Siri Understanding and Apple's overall AI/ML organization.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Applied Research Scientist, Sensing Experiences",$85K - $150K (Glassdoor est.),"Summary
Posted: May 17, 2021
Role Number:200248519
Apple's central AI/ML org is looking for Applied Scientists who are passionate about using machine learning to build new user experiences.The team you will join is responsible for creating innovative experiences with machine learning and sensing. We are highly collaborative and partner with a variety of product teams across Apple including Watch, Siri, Accessibility, Home, and others and have shipped features like Raise to Speak on the Apple Watch.In this role, you will work with time-series data from multiple sensors, build data and machine learning pipelines, help integrate models on-device to power new experiences, and work with your team to iterate on the end user experience.
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Machine Learning Engineer, Siri",$85K - $150K (Glassdoor est.),"Summary
Posted: Jul 14, 2021
Weekly Hours: 40
Role Number:200226802
Play a part in the next revolution in human-computer interaction. Contribute to a product that is redefining mobile computing. Create groundbreaking technology for large scale systems, spoken language, big data, and artificial intelligence. And work with the people who created the intelligent assistant that helps millions of people get things done - just by asking. Join the Siri Understanding team at Apple.The Siri Understanding team is looking for an exceptional Machine Learning Engineer to personalize the Siri experience for millions of Apple users worldwide while preserving data privacy.
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Machine Learning Engineer, Information Intelligence",$85K - $150K (Glassdoor est.),"Summary
Posted: Jul 14, 2021
Weekly Hours: 40
Role Number:200241534
Imagine what you could do here. At Apple, great ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there’s no telling what you could accomplish.The AI/ML - Web Answers team is redefining how hundreds of millions of people use their devices to get their questions answered. We are an R&D team pushing the limits of question answering technologies, responsible for a production service. We are part of a wider effort to power search and answers across a variety of Apple products – including Siri, Spotlight, Safari, Messages, and more. As part of our team, you will be leveraging and improving upon the latest deep learning models in order to understand queries, rank documents, and find useful answers to users’ questions. Our team is responsible for deploying these models at scale, using the latest advances in model compression and inference-optimized hardware.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Senior Data Scientist [WFH],$85K - $150K (Glassdoor est.),"The Hyphen team is looking for a Senior Data Scientist to join our team.
Our Senior Data Scientist will focus on existing data compilation and analysis, across disparate data sources, while applying scientifically-valid statistical analysis. As the Data Scientist on the team, you’ll utilize your statistical background and modeling experience, as well as Python/R programming skills, to support the business’s strategic objectives.
The ideal candidate is a motivated self-starter who loves to learn, gets excited about statistics and model development, and is able to leverage their programming experience to build the models they want. If this describes you, please keep reading!
POSITION OVERVIEW:
Reporting to the Chief Revenue Officer, your core responsibilities as our Senior Data Scientist will include:",-1,Hyphen,Remote,-1,-1,-1,-1,-1,-1,-1,-1
"AI/ML - Data Engineer, Siri Search, Knowledge & Platform",$85K - $150K (Glassdoor est.),"Summary
Posted: Jun 25, 2021
Weekly Hours: 40
Role Number:200217335
Help us make Siri smarter! We're seeking software engineers and architects to work on improving data workflows for Siri's open domain query understanding. As an expert in developing software to manage large, dynamic data sets, you'll be building platform for data ingestion, cleaning, transformation and evaluation to support a rapidly scaling organization.
Key Qualifications
5 years of experience as a Software Engineer
Excellent programming skills — e.g. Python, Go, Java",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Master Data Analyst,$85K - $150K (Glassdoor est.),"Position Summary:

The MDM Analyst will be responsible for analysis and reporting required to support the company’s master data needs. The MDM Analyst will conduct data analyses required to optimize vendor, customer, item, and other master data processes including those related to converting master data to other systems. The analyst will be responsible for gathering and validating all necessary data. As such, the analyst will need to foster relationships throughout the organization to gather data and an understanding of what the data means to the business.

Position Responsibilities:

Develop, maintain, and execute reports analyzing current state and future opportunities related to master data.

Utilize historical internal data to gain a better understanding of master data needs.

Develop and maintain reporting necessary to respond to customer needs for centralized reporting.

Develop and maintain reporting necessary to support a national purchasing view.

Develop ideas and tools to improve usability of company’s internal data sources.

Develop ideas leading to continual improvement.

Lead analysis for visibility in master data discrepancies.

Identify opportunities to further leverage 3rd party, customer, and/or supplier analytics.

Perform all other ad-hoc reports required to support the company’s needs.

Perform other related duties as assigned.",2.5,"Performance Foodservice
2.5","La Crosse, WI",-1,1 to 50 Employees,-1,Subsidiary or Business Segment,Wholesale,Business Services,Unknown / Non-Applicable,-1
Data Scientist,$85K - $150K (Glassdoor est.),"Overview:
Two Barrels is hiring a Data Scientist for $100,000/year. You will be a traditional company employee. This is a full time 40 hour M-F position with company benefits.
As a Data Scientist at Two Barrels, you will work closely with our Software, Product, and Analyst teams to gain insights for our business. The ideal candidate is adept at using large data sets in SQL to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. You’ll work with a variety of stakeholders to drive our business in new exciting directions. You’ve got to be passionate about digging for solutions and scratching that itch.
Location:
Spokane, WA or Remote

Full Time",4.7,"Two Barrels
4.7","Spokane, WA",-1,1 to 50 Employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
"AI/ML - NLP and CV Research Scientist, Siri Understanding",$85K - $150K (Glassdoor est.),"Summary
Posted: May 19, 2021
Weekly Hours: 40
Role Number:200246396
Research in Natural Language, Computer Vision and Machine Learning has already made a deep impact in Apple’s front-line products, such as Siri. Research Scientists at Siri are taking this a step further by making Siri more aware of its digital and physical environment, redefining artificial intelligence, and creating groundbreaking technology for natural language processing, computer vision, machine learning, and large scale systems. Come join the Siri’s Natural Language team, and work with the people who created the intelligent assistant that helps millions of people get things done — just by asking.
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Machine Learning Engineer - Multi-modal Systems, Siri Understanding",$85K - $150K (Glassdoor est.),"Summary
Posted: May 10, 2021
Role Number:200154868
Play a part in the next revolution in human-computer interaction. Contribute to a product that is redefining mobile computing. Create groundbreaking technology for large scale systems, spoken language, computer vision, big data, and artificial intelligence. And work with the people who created the intelligent assistant that helps millions of people get things done — just by asking. Join the Siri multi-modal learning team at Apple.The Siri team is looking for a bright and talented machine learning engineer to influence in developing Siri’s next generation multi-modal assistant on Apple’s innovative devices and novel features. You should be eager to get involved in hands-on work researching and developing new Siri experiences with multiple input modalities like speech, vision and other sensors.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Data Analyst / Data Modeler,$85K - $150K (Glassdoor est.),"RESPONSIBILITIES:
Kforce has a client looking for an experience Data Analyst/Data Modeler to work on a highly visible Cloud Migration project to work in a Data Movement Team.

Responsibilities and Duties of the Data Analyst/Data Modelers:
The Data Analyst/Data Modeler analyzes existing database structures for migration to Cloud
Recommend opportunities for improvements for the existing data models and their usage
The Data Analyst/Data Modelers will perform reverse engineering of physical data models from databases and SQL scripts
Create or update conceptual, logical, and physical data models using best practices and according to company standards

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.",4.1,"Kforce
4.1","Frisco, TX",-1,10000+ Employees,1966,Company - Public,IT Services,Information Technology,$1 to $2 billion (USD),-1
"AI/ML - Machine Learning Engineer, Siri Understanding (Private Learning)",$85K - $150K (Glassdoor est.),"Summary
Posted: Jul 12, 2021
Weekly Hours: 40
Role Number:200249694
Siri is deployed to hundreds of millions of devices worldwide helping our users with their daily tasks, just by asking. We, the Private learning team in the Siri Understanding org are on a mission to take Siri to the next level of intelligence while preserving privacy of our users. We believe every user interaction with Siri is an opportunity to learn, we also believe Privacy is a fundamental human right — we are looking for talented machine learning engineers to help us make Siri more intelligent and personal by learning from user interactions without compromising their privacy.
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"Machine Learning Engineer, Training and Acceleration- Video Engineering",$85K - $150K (Glassdoor est.),"Summary
Posted: May 25, 2021
Weekly Hours: 40
Role Number:200251388
The Video Computer Vision org is a centralized applied research and engineering team responsible for developing real-time on-device Computer Vision and Machine Perception technologies across Apple products. We focus on a balance of research and development to deliver Apple quality, state-of-the-art experiences. Our team prides itself on innovating through the full stack, and partnering with HW, SW and ML teams to influence the sensor and silicon roadmap that brings our vision to life!To succeed within this role, you should have shown experience in several of the following areas:
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"Siri - Machine Learning Engineer, Speech and Audio Systems",$85K - $150K (Glassdoor est.),"Summary
Posted: Jan 22, 2021
Role Number:200159693
Play a part in the next revolution in human-computer interaction. Contribute to the product that is redefining mobile computing through voice interaction. You will help create groundbreaking technology for large scale systems, spoken language, big data, and artificial intelligence. And work with the people who created the always-on always learning best in class intelligent voice assistant that helps millions of people get things done — just by saying ""Hey Siri"". Join the Siri Speech team at Apple.The Siri team is looking for a machine learning engineer to develop and advance frictionless voice invocation experience on Apple's innovative devices enabling compelling new conversational features for Siri interactions. You should be eager to do hands-on work to improve and build features to improve overall Siri capabilities. You should enjoy working in a constantly evolving environment with changing priorities, be passionate about using new technologies to solve real problems and to improve the state of intelligent assistants.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - ML Data Engineer, Machine Translation",$85K - $150K (Glassdoor est.),"Summary
Posted: May 6, 2021
Role Number:200244448
Would you like to play a critical part in the next revolution of human-computer interaction? The Apple machine translation team is building the groundbreaking technology that enables connecting people across language barriers. We are looking for Data Engineer passionate about designing and developing solution to create scalable and high quality data asset to power Apple MT products.
Key Qualifications
Strong programming and software engineering skills (Python, Java, or equivalent)
Ability to analyze large data sets, perform data visualizations, develop hypotheses, and make insightful recommendations",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Machine Learning Infra & Data Engineer, Siri Understanding",$93K - $186K (Glassdoor est.),"Summary
Posted: Feb 17, 2021
Role Number:200224167
Play a part in the next revolution in human-computer interaction. Contribute to a product that is redefining mobile computing. Build groundbreaking technology for large scale systems, spoken language, big data, and artificial intelligence. And work with the people who built the intelligent assistant that helps millions of people get things done through natural interaction. Join the Siri Understanding / Machine Hearing group at Apple. We are looking for exceptional machine learning infra&data engineers passionate about customer experiences, who love working with building the modeling foundation for ML production pipelines, which impacts the efficiency of delivering the best ML models in Apple products used by millions of customers all over the world.
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Machine Learning Engineer, Siri Search, Knowledge & Platform",$93K - $186K (Glassdoor est.),"Summary
Posted: Jul 12, 2021
Weekly Hours: 40
Role Number:200226121
The Siri Knowledge Graph Team is building groundbreaking technology for machine learning, data management, and data integration to power knowledge in Siri. The features we build are redefining how hundreds of millions of people use their computers and mobile devices to search and find what they are looking for. Siri’s universal search engine powers search features across a variety of Apple products, including Siri, Spotlight, Safari, Messages and Lookup. As part of this group, you will work with one of the most exciting high performance computing environments, with petabytes of data, millions of queries per second, and have an opportunity to imagine and build products that delight our customers every single day.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Staff Data Scientist - Product Analytics,$93K - $186K (Glassdoor est.),"Overview
We are looking for a Sr. Data Scientist - Business Analytics to join the QuickBooks Insurance team! Your effort will maximize proficiency and productivity with our product and business data and become the domain expert in multiple internal and external data sources. As a Sr. Data Scientist - Business Analytics you will collaborate with different functions (Product, Engineering, Marketing and Strategy) of QB Insurance team.
What you'll bring
Bachelor’s degree in a quantitative field - Business, Statistics, Psychology or other social science; Master’s preferred, or equivalent experience.",4.4,"Intuit - Data
4.4","New York, NY",-1,5001 to 10000 Employees,1983,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
AI/ML - Data Engineer (QE Analytics),$93K - $186K (Glassdoor est.),"Summary
Posted: Jun 23, 2021
Role Number:200260225
Would you like to ensure that high quality natural language processing and artificial intelligence systems are shipped to delight the Siri end customer? You will work with multi-functional engineering, project management and quality teams. You help identify product and process quality issues and deliver an outstanding Siri end customer experience. Imagine being a part of the team that is developing intelligent assistant which is helping millions of people get things done - just by asking!
Key Qualifications
Proven experience handling relational databases and large scale distributed systems such as Hadoop and Spark along with querying languages including SQL, Hive and SparkSQL",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Machine Learning Engineer Automation, Siri Understanding",$93K - $186K (Glassdoor est.),"Summary
Posted: Jan 22, 2021
Role Number:200207903
Play a part in the next revolution in human-computer interaction. Contribute to the product that is redefining mobile computing through voice interaction. You will help create groundbreaking technology for large scale systems, spoken language, big data, and artificial intelligence. And work with the people who created the always-on always learning best in class intelligent voice assistant that helps millions of people get things done — just by saying ""Hey Siri"". Join the Siri Speech team at Apple.The Siri team is looking for a machine learning engineer to develop and advance frictionless voice invocation experience on Apple's innovative devices enabling compelling new conversational features for Siri interactions. You should be eager to do hands-on work to improve and build features to improve overall Siri capabilities. You should enjoy working in a constantly evolving environment with changing priorities, be passionate about using new technologies to solve real problems and to improve the state of intelligent assistants.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"AI/ML - Data Engineer (Natural Language), Siri Understanding",$93K - $186K (Glassdoor est.),"Summary
Posted: May 14, 2021
Weekly Hours: 40
Role Number:200225215
Would you like to play a critical part in the next revolution of human-computer interaction? Would you like to contribute to the advancement of a product that is globally redefining how humans use voice to relate to technology? You will be working with data science, modeling, multi-functional engineering, project management and quality teams to develop state-of-the-art evaluation strategies, methods and tools to improve Siri customer experience. Imagine being the part of the team that is developing intelligent assistant which is helping millions of people get things done - just by asking!
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Data Analyst,$93K - $186K (Glassdoor est.),"Data Analyst

Position Description
CGI Federal's Emerging Technologies Practice (ETP) seeks a highly-motivated Data Analyst to join their Data Practice team. The candidate will join a team of data engineers and data scientists to work on the collection, storage, processing, and analysis of large datasets for our clients/internal projects. Your primary focus will on performing statistical analysis, and building high quality analytic systems.

Your future duties and responsibilities
Collect data to address business processes
Perform data mining, data mapping and ETL process development

Required qualifications to be successful in this role

Desired Qualifications

#CGIFederalJob



It is an extraordinary time to be in business. As digital transformation continues to accelerate, CGI is at the center of this change-supporting our clients' digital journeys and offering our professionals exciting career opportunities.

At CGI, our success comes from the talent and commitment of our professionals. As one team, we share the challenges and rewards that come from growing our company, which reinforces our culture of ownership. All of our professionals benefit from the value we collectively create.

Be part of building one of the largest independent technology and business services firms in the world.

Learn more about CGI at www.cgi.com .

No unsolicited agency referrals please.

CGI is an equal opportunity employer.

Qualified applicants will receive consideration for employment without regard to their race, ethnicity, ancestry, color, sex, religion, creed, age, national origin, citizenship status, disability, pregnancy, medical condition, military and veteran status, marital status, sexual orientation or perceived sexual orientation, gender, gender identity, and gender expression, familial status, political affiliation, genetic information, or any other legally protected status or characteristics.

CGI provides reasonable accommodations to qualified individuals with disabilities. If you need an accommodation to apply for a job in the U.S., please email the CGI U.S. Employment Compliance mailbox at US_Employment_Compliance@cgi.com . You will need to reference the requisition number of the position in which you are interested. Your message will be routed to the appropriate recruiter who will assist you. .

We make it easy to translate military experience and skills! Click here to be directed to our site that is dedicated to veterans and transitioning service members.

All CGI offers of employment in the U.S. are contingent upon the ability to successfully complete a background investigation. Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held. CGI will consider for employment qualified applicants with arrests and conviction records in accordance with all local regulations and ordinances.

CGI will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with CGI's legal duty to furnish information.",3.8,"CGI Group, Inc.
3.8","Fairfax, VA",-1,10000+ Employees,1976,Company - Public,Consulting,Business Services,$10+ billion (USD),-1
"AI/ML - Machine Learning Scientist, Siri Understanding",$93K - $186K (Glassdoor est.),"Summary
Posted: Apr 8, 2021
Role Number:200018211
“Hey Siri, let’s work together at Apple!“ The Siri Understanding team is looking for Machine Learning Engineers passionate about enabling personalized Siri interactions and delivering such technology to users on a global scale. Build end-to-end model training and evaluation pipelines. Push the envelope on the latest research developments in speaker recognition. Deploy machine-learned, on-device models that are aligned with the core values of Apple, ensuring the highest standards of quality, innovation, and respect for user privacy. And work with the people who created the intelligent assistant that helps millions of people around the world get things done — just by saying ‘Hey Siri.’
Key Qualifications",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"Principal Data Scientist (Charlotte NC, Morristown NJ or remote)",$93K - $186K (Glassdoor est.),"Req Id: 3324
Job location: Charlotte, NC, US, 28277

Work Location :

Charlotte, NC (hybrid), Morristown, NJ (hybrid), or Fully Remote. To protect the health and safety of our employees, our offices are closed until mid-September 2021. When our offices reopen, the organization will be moving to a hybrid work model.

Our Commitment to Diversity, Equity, and Inclusion :

At Brighthouse Financial, we're fostering a culture where diverse backgrounds and experiences are celebrated, and different ideas are heard and respected. We believe that by creating an inclusive workplace, we're better able to attract and retain our talent, provide valuable solutions that meet the needs of our advisors and their clients, and deliver on our mission of helping more people achieve financial security.



Data Scientists in Brighthouse Financial's Data Science organization work closely with cross-functional teams in marketing, distribution, actuarial, product and other functions, leverage Brighthouse Financial's rich datasets to develop and deliver propensity models and data-driven insights, and ultimately drive Brighthouse Financial's top line growth. A successful candidate will be passionate about finding insights in data and using quantitative analysis to answer complex questions, with a collaborative and resourceful style.



















Less than 5%",4.3,"Brighthouse Financial
4.3","Charlotte, NC",-1,1001 to 5000 Employees,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1
Promotions Data Analyst,$93K - $186K (Glassdoor est.),"Summary
The Food Promotions Analytics Analyst - is responsible for supporting tasks basket and item level analysis. This individual assists in analyzing promotional items, optimizing pricing, and well as recommending promotional price optimization and other promotional opportunities by region.
What You’ll Do
Support in reporting and analyzing weekly and seasonal promotional assortments by the necessary deadlines
Prepare promotional market analysis and propose new promotional products and strategy initiatives for assigned categories",3.6,"Lidl US
3.6","Arlington, VA",-1,10000+ Employees,1994,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),-1
"AI/ML- Data Engineer, Siri Search, Knowledge & Platform",$93K - $186K (Glassdoor est.),"Summary
Posted: May 3, 2021
Role Number:200219789
Play a part in the next revolution in human-computer interaction. Contribute to a product that is redefining mobile and desktop computing. Create groundbreaking technology for large scale systems, spoken language, big data, and artificial intelligence. And work with the people who created the intelligent assistant that helps millions of people get things done — just by asking. The vision for the Siri Performance and Reliability team is to empower Siri organization to improve Siri quality by using data as the voice of our customers. Join us, and impact hundreds of millions of customers across a plethora of Apple of devices!
Key Qualifications
4+ years of experience in developing jobs in the MapReduce/Hadoop ecosystem, especially with Spark/Scala.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Data Scientist 1,$93K - $186K (Glassdoor est.),"Data Scientist 1, Television Data Products
Location: Dulles, VA
FourthWall Media, Inc. is looking for a data scientist with a strong background in data analytics to join its Data Science team. FourthWall Media is creating a whole new way of thinking about media analytics. From audiences to attribution, our deep data experience coupled with our Reveal™ platform will open the door for evolution, invention, and growth across the media ecosystem. We are seeking new team members who will support our growth and help shape the next generation of media analytics.
Job Description
This individual would be involved in all phases and levels of data handling in its advertising analytics products such as monitoring and ensuring the integrity of underlying datasets, testing for data validity, validating analytic outputs, interfacing with and providing support to product management team.",-1,"FourthWall Media, Inc.","Sterling, VA",-1,-1,-1,-1,-1,-1,-1,-1
Data Scientist,$93K - $186K (Glassdoor est.),"We are looking for a Data Scientist to join our cross-functional Data Center of Excellence team. As part of the newly formed team consisting of a Data Architect/Engineer, Program Manager and Product Owner, they will be working to leverage and increase data science across our customer journey.
What they will do:
Push business thinking on the art of the possible with data, machine learning and advanced analytics
Work as the lead data scientist, identifying and integrating new datasets that can be leveraged through our product capabilities to strategize and execute the development of data products
Execute machine learning experiments methodically to help solve various problems and make a true impact across various business domains",3.5,"FourthWall Media, Inc.","Sterling, VA",-1,201 to 500 Employees,1998,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
Cloud & Machine Learning Engineer,$93K - $186K (Glassdoor est.),"Company Summary
Taking care of our customers, our communities and each other. That’s the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it.
Target Openings
1
Job Description Summary
Support the strategy and managing projects, people or innovation streams. Conduct a variety of statistical analyses including data mining, predictive modeling and/or actuarial techniques. Review analyses and provide direction and insight. Work within broad limits and authority on complex assignments requiring specialized knowledge in breadth and/or depth in area of expertise which may be one or more of the following: Advanced statistical analyses. Actuarial and/or research methods. Broad business knowledge. In-depth Line of Business knowledge. May provide direction to a team of analysts and/or project members.




Experience : 0",4.0,"The Travelers Companies, Inc.
4.0","Hartford, CT",-1,10000+ Employees,1853,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),-1
Data Scientist II,$93K - $186K (Glassdoor est.),"Minimum Clearance Required to Start: Top Secret SCI

Job Description:
Position Overview : You will help develop innovative and useful approaches for improving or expanding methodologies, models, products and services, including technically advancing the rigor of products using advanced analytical methods and structured problem-solving techniques. As a trusted team member, you will explore, develop, evaluate and/or operationalize new technologies and capabilities to improve analytical quality, technical content, presentation and delivery of targeting products. Improve business processes and reduce product cycle times, without sacrificing technical rigor or quality. Provide statistical and mathematical support to analyze and interpret a wide range of data in order to provide customer solutions. Works with various stakeholders to present and operationalize data to achieve actionable insights to drive customer strategy and decisions. Applies intermediate-level analytic capabilities to solve complex business problems from a combination of unstructured, semi-structured, and structured data.

• Minimum BS Degree from in Computer Science, Statistics or related STEM fields.
Must be able to obtain, maintain and/or currently possess a security clearance.",3.9,"Parsons
3.9","Dahlgren, VA",-1,10000+ Employees,1944,Company - Public,IT Services,Information Technology,$2 to $5 billion (USD),-1
"AI/ML - Data Infrastructure Stream Processing Engineer, Siri Search & Knowledge Platform",$93K - $186K (Glassdoor est.),"Summary
Posted: Jul 12, 2021
Role Number:200265921
Data Infrastructure team within the Siri organization powers analytics, experimentation and ML feature engineering to power Siri we all love in our Apple devices. The mission of the Data Infrastructure org is to provide our engineers and data scientists a cutting edge, reliable and easy to use infrastructure for ingesting, storing, processing and interacting with data and ultimately help the teams that build data intensive applications be successful. You will work with many cross functional teams and lead the planning, execution and success of technical projects with the ultimate purpose of improving Siri experience for Apple customers. We are looking for engineers who want to bring their passion for infrastructure to build world class infrastructure products.Are you a passionate about building scalable, reliable, maintainable infrastructure and solving data problems at scale? Come join us and be part of the Data Infrastructure journey.",4.3,"Apple
4.3","Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
"Data Scientist, Clinical Analytics",$93K - $186K (Glassdoor est.),"Job Title: Data Scientist, Clinical Analytics
Location: North Chicago
Duration: 6+ months
Pay: $67-75/hr


The Data Scientist (contractor) role is key technical role to enable application of advanced analytics techniques across clinical development processes, with a focus on digital biomarker (wearable sensors). Drives analytics innovation and experimentation to enable data-driven insights for complex business problems across R&D. Ensures consistency in analysis techniques and delivery against cross-functional analytics and visualization requirements. Accountable for gathering cross-functional input into the development of Clinical Analytics Team deliverables. Ensures clinical data integrity and quality prior to analysis.

Responsibilities:





]]",3.5,"Kelly
3.5","North Chicago, IL",-1,5001 to 10000 Employees,1946,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),-1
Data Scientist 2,$93K - $186K (Glassdoor est.),"Data Scientist 2, Television Data Products
Location: Dulles, VA
FourthWall Media, Inc. is looking for a data scientist with a strong background in data analytics and Bayesian statistical modeling to join its Data Science team. FourthWall Media is creating a whole new way of thinking about media analytics. From audiences to attribution, our deep data experience coupled with our Reveal™ platform will open the door for evolution, invention, and growth across the media ecosystem. We are seeking new team members who will support our growth and help shape the next generation of media analytics.
Job Description
This individual would be involved in the research and development of analytics and methodologies in Reveal - a television and digital advertising analytics platform.",-1,"FourthWall Media, Inc.","Sterling, VA",-1,-1,-1,-1,-1,-1,-1,-1
