Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Product Development Senior Scientist,$73K - $142K (Glassdoor est.),"Scismic is supporting the growth of a biotech company that is developing tools for in vitro and in vivo research with RNAi and CRISPR/Cas genome editing for animal model creations as well as pre-clinical drug discovery development.
We are seeking a highly motivated, innovative and experienced Senior Scientist to expand its product development initiatives. Successful candidates will be part of an innovative and creative team and will have a leading role in the discovery and establishment of novel technologies and biological paradigms related to our core vision.
A suitable candidate achieves a high level of professional/scientific skill or knowledge in the specified area(s) and keeps up with current developments and trends in her/his area(s) of expertise. Good knowledge of the scientific principles, methods and processes (technical and/or theoretical) used to conduct a systematic and objective inquiry including experimental design, methods of data collection and analysis, and interpreting and reporting of results is required, along with the ability to operate instruments and equipment, and proficiency in related information technology.",-1,Scismic,"Brooklyn, NY",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Senior Analytics Data Engineer (Remote),$73K - $142K (Glassdoor est.),"Job Description:
As a Senior Analytics Data Engineer, you will build data structures and pipelines to enable a rapidly growing team of Data Scientists and Analysts. You will form part of the analytics engineering organization responsible for enabling innovation through data exploration.

This role can be performed remotely near one of our office locations in Draper, UT or Glendale, AZ.

THE DETAILS
You will be at the forefront of this rapidly evolving field and working closely with other specialists in the data & analytics space (Data Analysts, Data Scientists, DataOps Engineers). Most importantly, you’ll be part of a team that forms the backbone of a fast-growing company at the forefront of an exciting, growing industry.

ESSENTIAL FUNCTIONS",4.1,"Progressive Leasing
4.1","Draper, UT",-1,1001 to 5000 Employees,1999,Company - Public,Financial Transaction Processing,Finance,$1 to $2 billion (USD),-1
Data Analytics Manager,$73K - $142K (Glassdoor est.),"JOB PURPOSE: ( For a full job description and to apply, please visit www.advancedhealth.com/careers !!)
This position is responsible for overseeing the Data Analytics Department and its team members in order to successfully execute the analytic and business intelligence reporting needs of the organization’s projects and programs.
ESSENTIAL RESPONSIBILITIES: Data Analytics Architecture and Strategy
1. In collaboration with Executive Team, department managers and other business leaders, develop business metrics, dashboards, and reporting tools to support business decisions
2. As applicable, assist and or present reports or data at the owner’s request
3. Meet reporting/analytics demand in a timely fashion, expand analytics capability, and provide leadership to partnering health systems as they develop analytics teams",-1,DOCS Management Services,"Coos Bay, OR",-1,-1,-1,-1,-1,-1,-1,-1
"Sr. Scientist, Medicinal Chemistry",$73K - $142K (Glassdoor est.),"Ribometrix is committed to delivering on the promise of addressing human disease through novel scientific insight into the structure of RNA. Unlike traditional drug discovery methodologies that target the product of RNA (proteins), we believe small molecule therapeutics can be designed to interact with RNA to deliver a meaningful therapeutic benefit to patients living with disease.
We are a team of individuals driven by the spirit of innovation, collaboration, empowerment, and integrity who are committed to the goal of helping patients with our novel therapeutic approach.
If you are looking for an opportunity to pioneer new science, collaborate with great people, and ultimately help those in need, then Ribometrix may be the place for you.
We are seeking a highly motivated Senior Scientist in Medicinal Chemistry to lead our early stage chemistry at Ribometrix. This position will report to the VP, Drug Discovery and will be responsible for leading chemistry up to the point of hit declaration. Success in this position will require an individual who is comfortable in a dynamic, fast-paced environment, with a drive to continually improve and execute within projected timelines, and who can collaborate effectively cross functionally.",3.3,"Ribometrix, INC
3.3","Durham, NC",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Senior Data Analyst - remote,$73K - $142K (Glassdoor est.),"Make A Difference For Those Who Make The World™

It takes great people to achieve greatness. People with a sense of purpose and integrity. People with a relentless pursuit of excellence. People who care about making things better For Those Who Make The World™. Sound like you? Join our top-notch team of 54,000+ professionals in 60 countries who are making their mark on some of the world’s most beloved brands, including DEWALT, CRAFTSMAN, STANLEY, BLACK+DECKER, IRWIN, LENOX and more.

What You’ll Do
As a Data Analyst you’ll be part of our Integrated Business Planning team. As a Senior Data Analyst, you will:
Work with the dedicated IBP team to pull data and perform analyses for IBP review cycles and to generate process improvement ideas

You always strive to do a good job…but wouldn’t it be great if you could do your job and do a world of good? You care about quality – at every level. You love to learn and grow and be acknowledged for your valuable contributions. You’re not intimidated by innovation. In fact, you embrace it. You also have:

You’ll receive a competitive salary and a great benefits plan:

We want our company to be a place you’ll want to be – and stay. Being part of our team means you’ll get to:
What’s more, you’ll get that pride that comes from empowering makers, doers, protectors and everyday heroes all over the world. We’re more than the #1 tools and storage company and #2 security solutions provider, with a leading presence in engineered fastening. We’re visionaries. Industry 4.0 innovators. As successful as we’ve been in the past, we have so much further to go. That’s where you come in. Join us!

#LI-KR1

All qualified applicants to Stanley Black & Decker are considered for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability, veteran’s status or any other protected characteristic.",3.7,"Stanley Black & Decker
3.7","New Britain, CT",-1,10000+ Employees,1843,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1
Data Scientist - 311897,$75K - $138K (Glassdoor est.),"Data Scientist
On behalf of our client in the Financial Services Sector, PROCOM is looking for a Data Scientist.
Data Scientist – Job Description
Act as Data Scientist on team that works on all the critical dashboards and automation tool for pulling customer feedback from digital surveys, chat, and voice to be able to help digital teams address major pain points proactively to effectively and quickly address customers biggest pain points and help to reduce significant costs and call volumes in operations
Analyze and understand data sources & APIs
Design and Develop methods to connect & collect data from different data sources
Design and Develop methods to filter/cleanse the data Design and Develop SQL, Hive queries, APIs to extract data from the store",4.3,"Procom
4.3","Irving, TX",-1,5001 to 10000 Employees,1978,Company - Private,Staffing & Outsourcing,Business Services,$1 to $2 billion (USD),-1
Data Scientist,$75K - $138K (Glassdoor est.),"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Job Category
Products and Technology
Job Details
The role and your impact:
Salesforce is the #1 in CRM in the world, and best known as the Customer Success Platform. As an industry leader in Sales, Service, and Marketing, we have some of the most unique data sets in the world. With our customers we are trailblazing new ways to bring AI to their customers. Whether it’s Service Technicians triaging their most urgent support tickets, or helping Retailers build deeper, more personalized relationships with each customer, or helping sales teams prioritize opportunities and win more deals.

Salesforce is looking for data scientists with hands on experience transforming unique data to solve business problems. You will have access to high-value business activity data, including unstructured and semi-structured records around the sales process. You will participate in end-to-end business decisions using machine learning, from initial data exploration, proof of concept, to deploying repeatable solutions to guide our daily business decisions. You will be asked to experiment with state-of-the-art technologies and conduct research to create business impact throughout the sales process.

You will be working with other data scientists and engineers to build intelligent services for cross-functional teams . We are a team with diverse technical backgrounds who share a passion for problem-solving, new technologies, and learning. We love to learn and teach and help each other, and we are looking for people with a collaborative attitude and openness to new ideas.







Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.",4.4,"Salesforce
4.4","San Francisco, CA",-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Senior Clinical Research Scientist,$75K - $138K (Glassdoor est.),"NexImmune is a clinical-stage biotechnology company developing a novel approach to immunotherapy designed to employ the body’s own T cells to generate a specific, potent, and durable immune response that mimics natural biology. We are seeking highly skilled and motivated individuals to join an entrepreneurial team of experienced professionals dedicated to science, patients and addressing diseases with significant unmet need. We are a company with an uncompromising commitment to shared values, a strong work ethic, and respect for individuals. We set clear expectations, empower people to succeed, and reward results. Our executive team, Board of Directors, and investors include several successful industry veterans committed to building an exceptional company capable of transforming the field of immunotherapy.
The backbone of NexImmune’s approach is its proprietary Artificial Immune Modulation (AIMTM) nanoparticle technology platform. The AIM technology enables NexImmune to construct nanoparticles that function as synthetic dendritic cells capable of directing a specific T cell-mediated immune response. By mimicking natural T cell biology, NexImmune’s T cell product candidates are designed to combine the attributes of cellular precision, potency, and persistence with reduced potential for undesired toxicities.",-1,NexImmune,"Gaithersburg, MD",-1,-1,-1,-1,-1,-1,-1,-1
Manager of Purchasing & Statistical Modeling Analyst,$75K - $138K (Glassdoor est.),"Are you looking for your next challenge with an innovative, entrepreneurial company with a great culture and awesome product? Are you someone who is known as an independent thinker, a person of action who draws from your rich experience in statistical modeling, forecasting, product planning, inventory management and data science?
If this describes you, you may have found your opportunity. We are looking for an individual who not only who maintains and refines existing procedures, budgeting measures and systems, but creates new systems and procedures to take the purchasing and analytics function to a new level.
Who are we?
We are the The Optical Foundry, LLC (TOF). TOF is a holding company multi-brand eyewear platform that comprises an array of independent optical brands, including the OGI Eyewear family of eyewear collections (OGI, OGI | Kids, Seraphin, Seraphin Shimmer, SCOJO New York, and Red Rose), Article One, and l.a. Eyeworks, with its sister design initiative FICTION.",3.1,"OGI, LLC
3.1","Minneapolis, MN",-1,1 to 50 Employees,1997,Company - Private,Consumer Products Manufacturing,Manufacturing,$1 to $5 million (USD),-1
IT Data Engineer,$75K - $138K (Glassdoor est.),"Kum & Go is looking for an IT Data Engineer (Data Warehouse Developer) that will design, develop, and maintain all aspects of our retail data warehouse and analytics architecture to meet our complex business analysis and reporting needs. This includes leveraging advanced technologies to transform large, complex unstructured data into actionable insights for our organization. If you are someone who wants to stay current with industry best practices and technical developments as it relates to data, then this could be the perfect opportunity for you!

What you’ll do:
Design, develop, test, and support new and current ETL processes employing industry standards and best practices to enhance loading of data from and into different source/target systems
Work with Architects, Senior Data Warehouse Developers, and Business Partners to fashion out the technical vision for the Enterprise Data Warehouse, Analytical Data Marts, and other data repositories by employing SSIS, SSRS, SQL server and other big data technologies",3.7,"Kum & Go
3.7","Des Moines, IA",-1,1001 to 5000 Employees,1958,Company - Private,Convenience Stores & Truck Stops,"Restaurants, Bars & Food Services",$500 million to $1 billion (USD),-1
Market Research and Evaluation Scientist,$75K - $138K (Glassdoor est.),"The Market Research and Evaluation (MRE) Scientist will serve as part of a cross-functional team established to develop and manage market transformation initiatives that seek to increase and accelerate the adoption of energy efficiency in the northwest. The MRE Scientist serves four critical functions: 1) effectively manage contractors commissioned to provide primary market research and/or evaluations of NEEA initiatives; 2) design research and evaluation plans to support key planning, program implementation and investment decisions; 3) manage the communication of research and evaluation findings both internally and externally; 4) serve the cross-functional team as the lead on research and evaluation methods aligning the objectives of research activities with initiative goals. In addition, a key function will be to scope and manage the evaluation of the effectiveness of NEEA’s efforts to influence residential and commercial building codes and the adoption of federal energy performance standards for various products. Finally, MRE Scientists are instrumental in soliciting input and feedback from utility partners in the course of ongoing research and evaluation efforts.",3.7,"Northwest Energy Efficiency Alliance
3.7","Portland, OR",-1,51 to 200 Employees,1996,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),-1
"VP, Data Scientist",$75K - $138K (Glassdoor est.),"SUMMARY: The Data Scientist is part of BankUnited's Enterprise Data Management Team. This dynamic team of talented professionals is tasked with the development of a comprehensive advanced analytics infrastructure for the purpose of delivering high value analytic solutions and/or tools to enable data-driven strategic decision-making. The team operates in an Agile-based fast paced environment. Every team member is expected to be highly analytical, collaborative, creative and have strong communication skills.

ESSENTIAL DUTIES AND RESPONSIBILITIES include the following. Other duties and special projects may be assigned.
Develops software code and/or algorithms to explore, extract, clean, integrate and otherwise prepare data for consumption into models or business intelligence (BI).
Works collaboratively with other data scientists and team members to develop statistical or machine learning models for a variety of applications across the bank.
Helps translate business questions into quantitative methods used to answer them and support data-driven strategic decision making.",3.0,"BankUnited
3.0","Miami Lakes, FL",-1,1001 to 5000 Employees,2009,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),-1
"Principal Scientist, Discovery Biology",$75K - $138K (Glassdoor est.),"Silverback Therapeutics, a Seattle-based biopharmaceutical company, is seeking a highly motivated, experienced individual to join the to join the Discovery Biology team. The successful candidate will be a skilled immunologist/cell biologist and provide leadership and oversight in the execution of studies that directly contribute to the discovery, validation, and development of Silverback’s portfolio of therapeutics. The position requires broad knowledge and hands-on experience of in vitro assays for oncology and/or autoimmune diseases. A strong track record of previous scientific contributions resulting in program progression and demonstrated ability in successfully managing others is required.
Key Responsibilities:
Provide scientific leadership and execution for one or more discovery programs including developing strategies for target identification and extension of preclinical proof-of-concept and lead selection.
Design, oversee, and execute experimental plans for human and mouse in vitro assays that progress the project forward.",3.1,"Silverback Therapeutics, Inc.
3.1","Seattle, WA",-1,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
RN Data Analyst,$75K - $138K (Glassdoor est.),"Description
SHIFT: No Weekends
SCHEDULE: Full-time
Do you have the career opportunities as a Quality Analyst Registered Nurse that you want in your current role? We have an exciting opportunity for you to join a facility that is part of the nation's leading provider of healthcare services, HCA Healthcare.
We are committed to providing our employees with the support they need. At Coliseum Medical Center in Macon, GA we offer an array of medical, dental, and vision packages as well as several add-on perks to make your benefits package truly customizable to you and your family needs. Some of our unique benefits we offer include:
Student Loan Repayment",3.8,"Coliseum Medical Center
3.8","Macon, GA",-1,1001 to 5000 Employees,-1,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1
Senior Research Scientist - Phage,$75K - $138K (Glassdoor est.),"Intralytix is currently seeking an experienced Senior Research Scientist to work at our laboratories. The successful candidate will lead various research projects focused on the development of bacteriophage-based products, with a focus on human health applications. This is a hands-on bench-based position and requires proficiency in microbiology and molecular biology techniques.
The Senior Research Scientist:
Leads one to two specific phage research project(s)
Designs and conducts experiments
Processes, analyzes, and summarizes results and data
Prepares reports and manuscripts
Maintains accurate records",-1,"Intralytix, Inc.","Columbia, MD",-1,-1,-1,-1,-1,-1,-1,-1
Data Architect,$75K - $138K (Glassdoor est.),"We are looking for a Data Architect to assist clients in bringing their data vision to life.
You will build, optimize and maintain database models. You should know how to analyze system requirements and implement migration methods for existing data. Hands-on experience with Azure is required.
Ultimately, you will develop database solutions to ensure company information is stored effectively, optimally, and securely for the need.
Responsibilities
Provide technical leadership for customers to support successful understanding, evaluation, and adoption of Data & AI solutions
Consult on architecture and design, bootstrap, and/or implement strategic customer projects",-1,Momentum3,"Tulsa, OK",-1,-1,-1,-1,-1,-1,-1,-1
"Research Scientist II, Analytical Chemistry",$75K - $138K (Glassdoor est.),"Purpose of Job: To ensure availability of appropriate and accurate analytical methods and providing testing.
Essential Duties / Responsibilities:
Core responsibilities:
· Timely development of analytical methods for in-process and release testing at various stages of product life cycle
· Providing technical and analytical assistance/solution in impurity identification efforts
· Assessment of test methods provided by clients
· Assessment of analytical efforts and their cost on new (potential) projects.",-1,Nanosyn,"Santa Clara, CA",-1,-1,-1,-1,-1,-1,-1,-1
Sr. Data Engineer-50% onsite,$75K - $138K (Glassdoor est.),"Our Location: This role is based in Watertown, MA, just a few miles outside of Boston.
There will be a coding test for as part of the interview process!
interview process :
First Round: Manager Screen / Tech Test
Second Round: One 6 hour onsite interview (feedback in 24 hours)
We are looking for a Senior Data Engineer to join our intelligence team.
Your job will be to help design and support the next generation of distributed data pipeline, which will allow instantaneous access to insights throughout our organization.
You love to build solutions to complex problems. You embrace the challenge of using unstructured data to deliver real-time, actionable insights. You are a tenacious, but nimble learner, who demonstrates design and engineering excellence.",-1,Dojnia Staffing,"Watertown, MA",-1,-1,-1,-1,-1,-1,-1,-1
Analytical Scientist,$75K - $138K (Glassdoor est.),"POSITION SUMMARY: Piramal Pharma Solutions HPAPI Research and Manufacturing facility (Ash Stevens, LLC), located in Riverview, Michigan, is seeking a qualified Analytical Scientist to join our Analytical Chemistry team. The Analytical Scientist is responsible for the development and validation of new analytical methods, including, but not limited to HPLC and GC.
To perform this position successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required:
· Shall adhere to all applicable regulatory requirements, including FDA, EPA, OSHA, and related safety, health, and environmental procedures, policies, and practices.
· Consistent support and the practice of all Piramal Pharma Solutions mission, vision, and values.
· Identify and protect the original technical information as part of the company property.",-1,Piramal Pharmasolutions,"Riverview, MI",-1,-1,-1,-1,-1,-1,-1,-1
Analytical Method Development and Validation Scientist,$75K - $138K (Glassdoor est.),"· Develop and validate analytical methods for testing of OTC drug products and raw materials by means of various procedures including HPLC, GC, UV/Vis, and titration.
· Possess competency with equipment software programs such as TotalChrom and OpenLab.
· Operate and maintain laboratory equipment, understand principles (theory) of laboratory instrumentation
· Understand and perform calculations as required by test methods (some derivation of equations may be required)
· Perform laboratory operations with high degree of accuracy and precision
· Applies GMP/GLP in all areas of responsibility, as appropriate",-1,Confidential Manufacturing,"Daytona Beach, FL",-1,-1,-1,-1,-1,-1,-1,-1
Analytic Consultant - State and Local,$75K - $138K (Glassdoor est.),"Provide consulting support to clients; identify and resolve issues and risks on own assignments; perform quality control of their assigned deliverables and work products; present project findings and results to senior staff; and contribute to business development initiatives based on direction of senior staff.

Contribute to work products throughout the project lifecycle, consistently meeting or exceeding client expectations.
Leverage established tools, assets, or techniques in support of project and product delivery.
Proactively communicate with project leadership potential roadblocks or challenges, leveraging firm knowledge or external resources.
Demonstrate sound decision-making and make recommendations on a regular basis; communicate these decisions clearly to colleagues.",4.1,"ASR ANALYTICS LLC
4.1","Phoenix, AZ",-1,1 to 50 Employees,-1,Private Practice / Firm,Accounting,Accounting & Legal,$1 to $5 million (USD),-1
Data Science- Database/Applications Analyst,$75K - $138K (Glassdoor est.),"At Salud Revenue Partners, you can work for an organization dedicated to your employee development as well as delivering unparalleled results for our customers. We give staff objectives, exceptional training and technology-enabled resources to accomplish goals – and then set them free to get the job done. We encourage fresh ideas and a collaborative approach to delivering industry-leading solutions to clients.
Database/Applications Analyst
This is an opportunity for an energetic problem solver who wants to play a vital role in improving the efficiency of Salud Revenue Partners operations, while also producing information that informs Salud management, staff and clients. The Analyst works in a fast-paced environment requiring skills in programming, database design and maintenance, automation using scripts, software support, systems analysis, and documentation.
JOB DESCRIPTION",-1,Salud Revenue Partners,"Lafayette, IN",-1,51 to 200 Employees,2011,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
Artificial Intelligence/Machine Learning Engineer Associate,$75K - $138K (Glassdoor est.),"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.
The DoD Health Innovation & Technology Department (P842) is seeking an early career, motivated, creative Artificial Intelligence ( AI)/ Machine Learning (ML) Engineer for MITRE’s Mclean, VA site to apply cutting edge tools and techniques to challenging problems facing the US government. Our department works to solve problems in the public interest, in partnership with agencies within the DoD and Veteran Affairs. We also actively conduct independent research in areas of interest to our government partners.",3.7,"Mitre Corporation
3.7","McLean, VA",-1,5001 to 10000 Employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),-1
(Sr) Research Associate/Associate Scientist – RNA Technologies,$75K - $138K (Glassdoor est.),"Scismic is supporting the growth of an RNA therapeutics company!
We are seeking an exceptional researcher to join our team as a Senior/Research Associate or Associate Scientist to refine our RNA expression platform in vitro and in vivo utilizing the power of high throughput technologies.
The ideal candidate is a team-oriented molecular biologist with experience studying RNA or handling sequencing libraries. The ideal candidate has a bachelor’s or master’s degree in a biology-related field with relevant laboratory experience in the pharmaceutical or biotech industry. They will be able to quickly learn and integrate new protocols into existing workflows, possess strong oral and written communication capabilities, demonstrate excellent collaboration and interpersonal skills, and be adept at problem solving in a fast-paced environment.
Responsibilities
Synthesize, purify, and test circular RNAs in vitro and in vivo",-1,Scismic,"Cambridge, MA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Analytic Consultant - Federal,$75K - $138K (Glassdoor est.),"ASR Analytics is looking for an Analytic Consultant to join our growing and dynamic team supporting Federal Government clients in the Washington, DC area. Analytic Consultants work with clients and colleagues to solve business problems using both quantitative methods (e.g., data engineering, machine learning) and qualitative methods (e.g., business process analysis, management consulting).

Qualifications:
Bachelor’s in Economics, Statistics, Mathematics, Computer Science or related field, or equivalent experience.
1-5 years’ experience, preferred.
Experience with a statistical software package such as Python or R.",4.1,"ASR ANALYTICS LLC
4.1","Washington, DC",-1,1 to 50 Employees,-1,Private Practice / Firm,Accounting,Accounting & Legal,$1 to $5 million (USD),-1
Senior R&D Applications Scientist,$75K - $138K (Glassdoor est.),"Title – Senior R&D Applications Scientist Biological/Life Sciences
About the company
Cellsonics is a pioneer in the application of ultrasonic energy technology for single cell research. Our SimpleFlow system provides unique advantages in the preparation of biological samples for single cell isolation and analysis.
We have reengineered single cell sample preparation to rapidly dissociate viable, heterogeneous cell populations from solid tissue without changing their transcriptome signature from the natural state of the tissue. Using patented Bulk Lateral Ultrasonic (BLU) energy, Cellsonics’ hands-free SimpleFlow system automatically delivers viable cells in suspension in 10 minutes or less without the use of enzymes – that’s right, no enzymes or incubation to impair cell surface markers or compromise the transcriptomic integrity of cells.",-1,Cellsonics Inc.,"San Jose, CA",-1,-1,-1,-1,-1,-1,-1,-1
Scientist position in rodent pain research,$75K - $138K (Glassdoor est.),"Job description
* Perform laboratory animal pain models and test
* Conduct pharmacological experiments, for example, drug test, cell culture, and data analysis
Qualifications
* PhD, MS or BS in biology, bioengineering, biochemistry, or neuroscience
* Experience in pain models and pain tests
* Experience in histology, IHC or pathology is a plus
Training opportunities
* Neuroscience and drug discovery (rodent behavioral assessment and pharmacologic tests)
* Electrophysiology (patch clamp recording, extracellular recording or EEG/EMG recording)
About AFASCI www.afasci.com
AfaSci, Inc., a biotech in Redwood City, California conducts R&D in both Biotechnology and Therapeutics. AfaSci has produced and marketed an in vivo higher-throughput drug screening system, SmartCageTM. This proprietary technology facilitates our drug discovery for the treatment of pain, epilepsy, sleep disorders and Alzheimer’s disease. AfaSci also provides contract research services in hERG drug safety screening, brain slice recordings and drug testing in animals.",-1,"AfaSci, Inc","Redwood City, CA",-1,-1,-1,-1,-1,-1,-1,-1
Senior Data Engineer with Healthcare IT experience,$75K - $138K (Glassdoor est.),"Job Summary
InnoVet Health, a small and growing business that provides health IT professional services to the Department of Veterans Affairs (VA) and Cerner corporation is looking for a Data Engineer with Healthcare IT experience who can turn analytics project requirements into automated data sets processing and modeling. The ideal candidate will support our customers with data architecture, quality, ingestion, and analytics processes applied to a variety of data sources (EHR, wearable devices, mobile apps, etc.). The position offers stimulating data analysis activities, in a rich healthcare environment, interacting with senior staff. It is flexible, full-time and does not require relocating (work from home). The pay, benefits, and growth potential are competitive.
Responsibilities
· Collect and manage requirements from VA customers
· Analyze raw data, develop processes for extracting, assessing quality, cleansing, transforming, and structuring data sets for downstream processing by data scientists.",-1,"innoVet Health, LLC",Remote,-1,-1,-1,-1,-1,-1,-1,-1
Scientific Data Modeler,$75K - $138K (Glassdoor est.),"SCIENTIFIC DATA MODELER
LAWRENCEVILLE, NJ
The candidate must be able to work onsite once the WFH policy is lifted, so local is preferred.
Project Description:
The candidate will significantly contribute to the development of the modern data services for the Client’s scientists.
The role requires deep expertise in designing and managing highly relational, graph structured research data models for the Client’s Research Data Commons initiative.
You should have excellent business and interpersonal skills to be able to work with scientific researchers to understand data requirements, and to build models to ingest metadata into the Client’s Research Data Commons.",4.5,"Alpha Consulting
4.5","Lawrenceville, NJ",-1,201 to 500 Employees,1994,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),-1
Scientist (Primary Cell / Product),$75K - $138K (Glassdoor est.),"About us
Founded in 2014 and based in San Diego, CA, iXCells Biotechnologies is a global research and development organization offering our customers access to high quality primary and iPSC-derived cells, custom iPSC services, functional bioassay development and execution. Our company focus is to provide patient relevant cells, enabling technologies and services to the academic, biotech and pharma communities to accelerate the pace of drug discovery. Our team of scientists come from a range of backgrounds across academia, biotech and pharma with extensive experience in primary cell handling, manipulation and functional evaluation. iXCells Biotechnologies was the first company to develop and commercialize functionally characterized iPSC-derived motor neurons; with a network of collaborators and partners across biotech and pharma we continue to make discoveries and expand our product offerings to maintain our position as a leader in the marketplace.
https://www.ixcellsbiotech.com/",5.0,"iXCells Biotechnologies
5.0","San Diego, CA",-1,1 to 50 Employees,2014,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
Senior Machine Learning Engineer,$75K - $138K (Glassdoor est.),"Our client is hiring a Senior Machine Learning Engineer in Austin, TX, or willing to relocate to Austin, TX towards the end of 2021 when they re-open their office. We are looking outside TX, and even outside the United States to find the very best person we can find and are willing to transfer/sponsor a Visa (H1B or other) for the right candidate.
Our team of experienced engineers has deep industry experience in search/information retrieval. We are collaborative while also being self-sufficient enough to turn any idea into a business win. You will help with everything from data ETLs to modeling to model serving to test reporting. This unique opportunity will expose you to deep insights into the technology and the business. On a day-to-day basis, expect roughly 20% of your time to be on the serving/inference layer, 20% data science modeling, and the rest will be around data cleansing, ETL, and analytics.
Minimum Requirements",-1,Simplex,"Austin, TX",-1,1 to 50 Employees,2012,Company - Private,Staffing & Outsourcing,Business Services,Less than $1 million (USD),-1
Data Scientist with Polygraph,$75K - $138K (Glassdoor est.),"Are you looking to take your career to the next level? Are you interested in applying your strategic ideas to address critical operational and management related challenges in support of our government clients? If so, consider a career with our GPS Strategy and Analytics team to bring your ideas to life! Come be an integral part of a team that brings deep industry expertise, rigorous analytical capabilities and a pragmatic mindset to our client's most complex business problems. If you want to work alongside the best in the industry, Deloitte is the place for you!
Work you'll do
As a Sr. Consultant within our Strategy and Analytics Team, you will:

Perform project tasks independently, and may direct the efforts of others
Participate in and/or lead the development of deliverable content that meets the needs of the client and contract",3.9,"Deloitte
3.9","Rosslyn, VA",-1,10000+ Employees,1850,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),-1
Data Engineer,$75K - $138K (Glassdoor est.),"Are you a driven problem solver looking to help our clients tackle some of the most pressing challenges within Government and Public Services (GPS)? Join Deloitte's Program Integrity practice to help government agencies protect taxpayer money. To address the threats that perpetuate fraud, waste, and abuse, our clients look to our team to provide the guidance and solutions required to help them stay ahead of emerging issues and protect the integrity of their programs. If you are looking for a rapidly growing, collaborative environment with opportunities to make an impact and grow, our Program Integrity team would be a great fit for you!
If you are interested in finding solutions for our clients without the extensive demands of travel, you should consider an opportunity with our US Delivery Center (USDC)! We bring together cohesive teams with a focus on thought diversity and collaborative problem solving to address client challenges efficiently and effectively. The USDC is growing rapidly and we are actively seeking the right professionals to join our team!
The Anti-Fraud Waste and Abuse solution, Pallium, continues to increase the capacity, quality, and efficiency of Deloitte by utilizing state-of-the-art technology and machine learning in a dedicated environment. We need you to help extend our application and contribute significantly to new feature development.






Preferred:",3.9,"Deloitte
3.9","Gilbert, AZ",-1,10000+ Employees,1850,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),-1
"Data Scientist, Personal Lines",$75K - $138K (Glassdoor est.),"Data Scientist, Personal Lines
Worcester, MA, USA Req #14000
Thursday, May 13, 2021
For more than 160 years, The Hanover has been committed to delivering on our promises and being there when it matters the most. We live our values every day, demonstrating we CARE.

Our Personal Lines Data Science team is currently seeking a Data Scientist or Associate Data Scientist in our Worcester, MA location. This is a full time, exempt role.

POSITION OVERVIEW:",4.3,"The Hanover Insurance Group
4.3","Worcester, MA",-1,5001 to 10000 Employees,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1
